task_id,arrival_step,scheduled_start_step,execution_time_steps,end_step,arrival_time,deadline,task_type,cpu_demand,memory_demand,bandwidth_demand,priority,datacenter_id,server_room_id,rack_id,server_id,global_server_id,waiting_time_steps,deadline_violation,sample_marker
j491191,27.0,35.0,4.0,39.0,6,9,delay_tolerant,12.0,6.0,0.5,2,3,1,4,4,3144,8.0,False,0.22921336
j491191,27.0,140.0,16.0,156.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,2,8,8,288,113.0,False,0.42808436
j75705,27.0,140.0,13.0,153.0,6,23,delay_tolerant,8.0,4.0,0.5,2,1,2,2,5,1225,113.0,False,0.1795144
j9447,27.0,140.0,16.0,156.0,6,23,delay_tolerant,3.0,4.0,0.5,2,2,2,2,6,2226,113.0,False,0.42881136
j869971,27.0,140.0,13.0,153.0,6,23,delay_tolerant,3.0,4.0,0.5,2,3,2,9,9,3299,113.0,False,0.13652034
j554632,27.0,35.0,4.0,39.0,6,9,delay_tolerant,1.0,4.0,0.5,2,0,3,0,1,301,8.0,False,0.33797306
j688112,27.0,140.0,15.0,155.0,6,23,delay_tolerant,9.0,4.5,0.5,2,1,3,8,5,1385,113.0,False,0.19893162
j101763,27.0,140.0,8.0,148.0,6,23,delay_tolerant,1.0,4.0,0.5,2,2,3,1,1,2311,113.0,False,0.81610187
j686866,27.0,140.0,17.0,157.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,3,1,5,3315,113.0,False,0.72935408
j824295,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,0,4,6,7,467,113.0,False,0.1668194
j101763,27.0,35.0,4.0,39.0,6,9,delay_tolerant,1.0,4.0,0.5,2,1,4,3,3,1433,8.0,False,0.08290455
j346151,27.0,140.0,17.0,157.0,6,23,delay_tolerant,1.0,4.0,0.5,2,2,4,8,5,2485,113.0,False,0.02574461
j9447,27.0,140.0,17.0,157.0,6,23,delay_tolerant,21.0,10.5,0.5,2,3,4,1,5,3415,113.0,False,0.2266718
j798640,27.0,140.0,17.0,157.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,5,7,6,576,113.0,False,0.48017737
j798640,27.0,140.0,8.0,148.0,6,23,delay_tolerant,1.0,4.0,0.5,2,1,5,4,6,1546,113.0,False,0.3998832
j869971,27.0,140.0,14.0,154.0,6,23,delay_tolerant,1.0,4.0,0.5,2,2,5,7,0,2570,113.0,False,0.97149903
j317703,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,3,5,5,0,3550,113.0,False,0.79224565
j819867,27.0,29.0,3.0,32.0,6,7,delay_tolerant,5.0,4.0,0.5,2,0,6,6,8,668,2.0,False,0.07818668
j731994,27.0,140.0,11.0,151.0,6,23,delay_tolerant,1.0,4.0,0.5,2,1,6,0,9,1609,113.0,False,0.15893238
j282764,27.0,81.0,7.0,88.0,6,21,delay_tolerant,7.0,4.0,0.5,2,2,6,8,3,2683,54.0,False,0.02659905
j499160,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,3,6,8,3,3683,113.0,False,0.13822636
j197824,27.0,140.0,14.0,154.0,6,23,delay_tolerant,4.0,4.0,0.5,2,0,7,1,9,719,113.0,False,0.52941715
j398731,27.0,140.0,16.0,156.0,6,23,delay_tolerant,19.0,9.5,0.5,2,1,7,3,4,1734,113.0,False,0.07673804
j114435,27.0,140.0,8.0,148.0,6,23,delay_tolerant,21.0,10.5,0.5,2,2,7,6,5,2765,113.0,False,0.05986795
j394789,27.0,140.0,16.0,156.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,7,0,2,3702,113.0,False,0.1181615
j182705,27.0,140.0,15.0,155.0,6,23,delay_tolerant,9.0,4.5,0.5,2,0,8,7,5,875,113.0,False,0.66941365
j798640,27.0,140.0,13.0,153.0,6,23,delay_tolerant,30.0,15.0,0.5,2,1,8,8,6,1886,113.0,False,0.01935812
j29762,27.0,140.0,8.0,148.0,6,23,delay_tolerant,1.0,4.0,0.5,2,2,8,0,3,2803,113.0,False,0.9696261
j859390,27.0,81.0,6.0,87.0,6,21,delay_tolerant,1.0,4.0,0.5,2,3,8,4,5,3845,54.0,False,0.38078626
j367859,27.0,140.0,14.0,154.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,9,6,3,963,113.0,False,0.33658736
j524861,27.0,140.0,8.0,148.0,6,23,delay_tolerant,1.0,4.0,0.5,2,1,9,3,3,1933,113.0,False,0.47481283
j686866,27.0,140.0,14.0,154.0,6,23,delay_tolerant,30.0,15.0,0.5,2,2,9,8,9,2989,113.0,False,0.51786179
j819867,27.0,140.0,14.0,154.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,9,2,3,3923,113.0,False,0.42001339
j819867,27.0,140.0,14.0,154.0,6,23,delay_tolerant,5.0,4.0,0.5,2,0,0,4,9,49,113.0,False,0.48632588
j249416,27.0,140.0,15.0,155.0,6,23,delay_tolerant,11.0,5.5,0.5,2,1,0,5,2,1052,113.0,False,0.3397339
j517154,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,2,0,4,5,2045,113.0,False,0.32200742
j9447,27.0,140.0,14.0,154.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,0,7,0,3070,113.0,False,0.02731527
j9447,27.0,140.0,14.0,154.0,6,23,delay_tolerant,27.0,13.5,0.5,2,0,1,5,1,151,113.0,False,0.67180053
j37290,27.0,140.0,13.0,153.0,6,23,delay_tolerant,18.0,9.0,0.5,2,1,1,5,5,1155,113.0,False,0.61727198
j847513,27.0,140.0,14.0,154.0,6,23,delay_tolerant,30.0,15.0,0.5,2,2,1,7,8,2178,113.0,False,0.66882038
j101763,27.0,140.0,14.0,154.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,1,2,6,3126,113.0,False,0.94105505
j382530,27.0,140.0,13.0,153.0,6,23,delay_tolerant,7.0,4.0,0.5,2,0,2,3,8,238,113.0,False,0.47308474
j37290,27.0,27.0,1.0,28.0,6,6,delay_sensitive,1.0,4.0,0.5,3,1,2,8,0,1280,0.0,False,0.88177043
j498811,27.0,81.0,6.0,87.0,6,21,delay_tolerant,8.0,4.0,0.5,2,2,2,3,2,2232,54.0,False,0.44394325
j398731,27.0,140.0,15.0,155.0,6,23,delay_tolerant,20.0,10.0,0.5,2,3,2,4,2,3242,113.0,False,0.47761403
j132130,27.0,140.0,15.0,155.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,3,7,1,371,113.0,False,0.63295252
j9447,27.0,140.0,15.0,155.0,6,23,delay_tolerant,17.0,8.5,0.5,2,1,3,6,1,1361,113.0,False,0.2159014
j9447,27.0,140.0,15.0,155.0,6,23,delay_tolerant,30.0,15.0,0.5,2,2,3,8,6,2386,113.0,False,0.21735612
j24604,27.0,140.0,15.0,155.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,3,2,8,3328,113.0,False,0.50983184
j346151,27.0,140.0,15.0,155.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,4,6,9,469,113.0,False,0.06860982
j114435,27.0,140.0,15.0,155.0,6,23,delay_tolerant,1.0,4.0,0.5,2,1,4,7,4,1474,113.0,False,0.23665805
j450707,27.0,140.0,12.0,152.0,6,23,delay_tolerant,10.0,5.0,0.5,2,2,4,7,6,2476,113.0,False,0.79341215
j429954,27.0,140.0,8.0,148.0,6,23,delay_tolerant,2.0,4.0,0.5,2,3,4,2,3,3423,113.0,False,0.46373343
j394789,27.0,140.0,13.0,153.0,6,23,delay_tolerant,6.0,4.0,0.5,2,0,5,7,0,570,113.0,False,0.02662193
j270405,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,1,5,3,8,1538,113.0,False,0.06074142
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,8.0,4.0,0.5,2,2,5,5,4,2554,8.0,False,0.91951538
j724829,27.0,140.0,12.0,152.0,6,23,delay_tolerant,11.0,5.5,0.5,2,3,5,7,8,3578,113.0,False,0.95671845
j9447,27.0,29.0,2.0,31.0,6,7,delay_tolerant,16.0,8.0,0.5,2,0,6,7,2,672,2.0,False,0.64110384
j611941,27.0,140.0,15.0,155.0,6,23,delay_tolerant,12.0,6.0,0.5,2,1,6,6,8,1668,113.0,False,0.18494511
j240471,27.0,29.0,3.0,32.0,6,7,delay_tolerant,1.0,4.0,0.5,2,2,6,1,9,2619,2.0,False,0.36808621
j442452,27.0,140.0,11.0,151.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,6,3,1,3631,113.0,False,0.30546706
j235813,27.0,29.0,3.0,32.0,6,7,delay_tolerant,3.0,4.0,0.5,2,0,7,9,2,792,2.0,False,0.78515632
j450707,27.0,140.0,14.0,154.0,6,23,delay_tolerant,7.0,4.0,0.5,2,1,7,2,9,1729,113.0,False,0.53708969
j823294,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,2,7,4,1,2741,113.0,False,0.77965655
j367859,27.0,140.0,21.0,161.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,7,2,3,3723,113.0,False,0.36051061
j367859,27.0,140.0,22.0,162.0,6,23,delay_tolerant,17.0,8.5,0.5,2,0,8,2,8,828,113.0,False,0.86951146
j730772,27.0,35.0,4.0,39.0,6,9,delay_tolerant,4.0,4.0,0.5,2,1,8,0,6,1806,8.0,False,0.42916237
j374699,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,2,8,2,5,2825,113.0,False,0.41737407
j24604,27.0,140.0,22.0,162.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,8,3,9,3839,113.0,False,0.48909844
j394789,27.0,81.0,6.0,87.0,6,21,delay_tolerant,1.0,4.0,0.5,2,0,9,4,1,941,54.0,False,0.59180575
j394789,27.0,140.0,22.0,162.0,6,23,delay_tolerant,30.0,15.0,0.5,2,1,9,8,5,1985,113.0,False,0.89411185
j394789,27.0,140.0,22.0,162.0,6,23,delay_tolerant,5.0,4.0,0.5,2,2,9,4,5,2945,113.0,False,0.45775554
j394789,27.0,140.0,22.0,162.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,9,5,4,3954,113.0,False,0.93013624
j458672,27.0,29.0,3.0,32.0,6,7,delay_tolerant,1.0,4.0,0.5,2,0,0,1,8,18,2.0,False,0.39366834
j863513,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,1,0,9,2,1092,8.0,False,0.32457269
j548352,27.0,140.0,14.0,154.0,6,23,delay_tolerant,8.0,4.0,0.5,2,2,0,5,8,2058,113.0,False,0.29504561
j819867,27.0,140.0,10.0,150.0,6,23,delay_tolerant,19.0,9.5,0.5,2,3,0,8,3,3083,113.0,False,0.021152
j604212,27.0,35.0,4.0,39.0,6,9,delay_tolerant,3.0,4.0,0.5,2,0,1,1,4,114,8.0,False,0.84914394
j75705,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,1,1,0,0,1100,113.0,False,0.07923374
j9447,27.0,29.0,2.0,31.0,6,7,delay_tolerant,16.0,8.0,0.5,2,2,1,3,5,2135,2.0,False,0.33433135
j651996,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,3,1,6,3,3163,113.0,False,0.25045679
j394789,27.0,140.0,21.0,161.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,2,0,3,203,113.0,False,0.74443673
j819867,27.0,140.0,20.0,160.0,6,23,delay_tolerant,30.0,15.0,0.5,2,1,2,2,8,1228,113.0,False,0.93258718
j819867,27.0,140.0,9.0,149.0,6,23,delay_tolerant,1.0,4.0,0.5,2,2,2,2,6,2226,113.0,False,0.81670978
j520861,27.0,140.0,9.0,149.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,2,7,3,3273,113.0,False,0.31999833
j101763,27.0,140.0,12.0,152.0,6,23,delay_tolerant,25.0,12.5,0.5,2,0,3,5,4,354,113.0,False,0.45575734
j851728,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,1,3,9,0,1390,113.0,False,0.2470369
j453325,27.0,29.0,2.0,31.0,6,7,delay_tolerant,1.0,4.0,0.5,2,2,3,4,7,2347,2.0,False,0.92398019
j9447,27.0,140.0,14.0,154.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,3,9,8,3398,113.0,False,0.11874457
j9447,27.0,140.0,19.0,159.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,4,6,5,465,113.0,False,0.95195446
j648160,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,1,4,7,1,1471,113.0,False,0.81365683
j618621,27.0,29.0,3.0,32.0,6,7,delay_tolerant,1.0,4.0,0.5,2,2,4,6,8,2468,2.0,False,0.71157771
j450707,27.0,140.0,19.0,159.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,4,9,6,3496,113.0,False,0.77399366
j345370,27.0,27.0,1.0,28.0,6,6,delay_sensitive,1.0,4.0,0.5,3,0,5,2,1,521,0.0,False,0.33934681
j510504,27.0,140.0,15.0,155.0,6,23,delay_tolerant,14.0,7.0,0.5,2,1,5,3,2,1532,113.0,False,0.29588651
j612805,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,2,5,5,0,2550,113.0,False,0.38142087
j899878,27.0,140.0,8.0,148.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,5,8,6,3586,113.0,False,0.18161325
j266218,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,0,6,2,8,628,113.0,False,0.74636009
j332916,27.0,140.0,15.0,155.0,6,23,delay_tolerant,7.0,4.0,0.5,2,1,6,6,8,1668,113.0,False,0.47504384
j524861,27.0,81.0,6.0,87.0,6,21,delay_tolerant,8.0,4.0,0.5,2,2,6,5,6,2656,54.0,False,0.88580996
j677353,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,3,6,4,3,3643,113.0,False,0.87838151
j24022,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,0,7,4,7,747,113.0,False,0.15585388
j485315,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,1,7,6,0,1760,113.0,False,0.21881827
j53161,27.0,140.0,15.0,155.0,6,23,delay_tolerant,11.0,5.5,0.5,2,2,7,8,8,2788,113.0,False,0.41064023
j209043,27.0,140.0,20.0,160.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,7,2,3,3723,113.0,False,0.11881446
j367859,27.0,140.0,18.0,158.0,6,23,delay_tolerant,1.0,4.0,0.5,2,0,8,0,9,809,113.0,False,0.68943388
j819867,27.0,140.0,20.0,160.0,6,23,delay_tolerant,30.0,15.0,0.5,2,1,8,2,5,1825,113.0,False,0.73759566
j260990,27.0,140.0,8.0,148.0,6,23,delay_tolerant,10.0,5.0,0.5,2,2,8,8,7,2887,113.0,False,0.72135036
j37290,27.0,140.0,20.0,160.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,8,2,8,3828,113.0,False,0.47021031
j381496,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,0,9,9,4,994,113.0,False,0.84321622
j525073,27.0,140.0,15.0,155.0,6,23,delay_tolerant,9.0,4.5,0.5,2,1,9,6,7,1967,113.0,False,0.60584575
j498811,27.0,140.0,8.0,148.0,6,23,delay_tolerant,22.0,11.0,0.5,2,2,9,3,6,2936,113.0,False,0.99361178
j491191,27.0,29.0,3.0,32.0,6,7,delay_tolerant,12.0,6.0,0.5,2,3,9,3,1,3931,2.0,False,0.81543822
j394789,27.0,140.0,13.0,153.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,0,6,3,63,113.0,False,0.72225882
j101763,27.0,27.0,1.0,28.0,6,6,delay_sensitive,1.0,4.0,0.5,3,1,0,3,0,1030,0.0,False,0.1233028
j101763,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,2,0,8,4,2084,8.0,False,0.83260004
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,3,0,6,0,3060,8.0,False,0.30557222
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,20.0,10.0,0.5,2,0,1,1,7,117,8.0,False,0.4189143
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,2.0,4.0,0.5,2,1,1,2,6,1126,8.0,False,0.46276028
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,3.0,4.0,0.5,2,2,1,2,8,2128,8.0,False,0.33131053
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,3,1,0,3,3103,8.0,False,0.1084388
j9447,27.0,35.0,5.0,40.0,6,9,delay_tolerant,3.0,4.0,0.5,2,0,2,3,6,236,8.0,False,0.19936385
j37290,27.0,35.0,5.0,40.0,6,9,delay_tolerant,13.0,6.5,0.5,2,1,2,4,9,1249,8.0,False,0.80346645
j37290,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,2,2,0,8,2208,8.0,False,0.65227013
j255833,27.0,81.0,6.0,87.0,6,21,delay_tolerant,15.0,7.5,0.5,2,3,2,4,7,3247,54.0,False,0.94284149
j209043,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,0,3,4,9,349,8.0,False,0.82106835
j114435,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,1,3,1,1,1311,8.0,False,0.40222023
j819867,27.0,35.0,5.0,40.0,6,9,delay_tolerant,9.0,4.5,0.5,2,2,3,6,3,2363,8.0,False,0.78620615
j819867,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,3,3,4,3,3343,8.0,False,0.57642919
j819867,27.0,35.0,5.0,40.0,6,9,delay_tolerant,24.0,12.0,0.5,2,0,4,0,3,403,8.0,False,0.28630108
j450707,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,1,4,1,0,1410,8.0,False,0.97508931
j394789,27.0,35.0,4.0,39.0,6,9,delay_tolerant,11.0,5.5,0.5,2,2,4,1,6,2416,8.0,False,0.92849099
j394789,27.0,35.0,5.0,40.0,6,9,delay_tolerant,7.0,4.0,0.5,2,3,4,6,3,3463,8.0,False,0.11219845
j227583,27.0,81.0,7.0,88.0,6,21,delay_tolerant,15.0,7.5,0.5,2,0,5,6,6,566,54.0,False,0.83942148
j101763,27.0,81.0,6.0,87.0,6,21,delay_tolerant,21.0,10.5,0.5,2,1,5,2,2,1522,54.0,False,0.07768672
j101763,27.0,81.0,6.0,87.0,6,21,delay_tolerant,1.0,4.0,0.5,2,2,5,8,4,2584,54.0,False,0.92881919
j394789,27.0,35.0,4.0,39.0,6,9,delay_tolerant,20.0,10.0,0.5,2,3,5,5,5,3555,8.0,False,0.62416604
j9447,27.0,81.0,6.0,87.0,6,21,delay_tolerant,14.0,7.0,0.5,2,0,6,4,1,641,54.0,False,0.16658224
j498811,27.0,81.0,6.0,87.0,6,21,delay_tolerant,30.0,15.0,0.5,2,1,6,4,0,1640,54.0,False,0.81726244
j798640,27.0,81.0,6.0,87.0,6,21,delay_tolerant,30.0,15.0,0.5,2,2,6,8,5,2685,54.0,False,0.51578184
j101763,27.0,35.0,5.0,40.0,6,9,delay_tolerant,9.0,4.5,0.5,2,3,6,7,9,3679,8.0,False,0.05954987
j101763,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,0,7,6,2,762,8.0,False,0.79842738
j101763,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,1,7,2,9,1729,8.0,False,0.78833819
j101763,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,2,7,5,1,2751,8.0,False,0.48205995
j716257,27.0,140.0,15.0,155.0,6,23,delay_tolerant,15.0,7.5,0.5,2,3,7,1,0,3710,113.0,False,0.73110967
j39165,27.0,27.0,1.0,28.0,6,6,delay_sensitive,5.0,4.0,0.5,3,0,8,8,4,884,0.0,False,0.04014833
j41512,27.0,27.0,1.0,28.0,6,6,delay_sensitive,8.0,4.0,0.5,3,1,8,8,6,1886,0.0,False,0.3181066
j524861,27.0,35.0,5.0,40.0,6,9,delay_tolerant,10.0,5.0,0.5,2,2,8,1,0,2810,8.0,False,0.67322238
j524861,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,3,8,6,6,3866,8.0,False,0.23060573
j524861,27.0,35.0,5.0,40.0,6,9,delay_tolerant,9.0,4.5,0.5,2,0,9,0,0,900,8.0,False,0.45041138
j524861,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,1,9,2,6,1926,8.0,False,0.93194676
j524861,27.0,35.0,3.0,38.0,6,9,delay_tolerant,20.0,10.0,0.5,2,2,9,0,4,2904,8.0,False,0.82675178
j182705,27.0,35.0,5.0,40.0,6,9,delay_tolerant,13.0,6.5,0.5,2,3,9,6,9,3969,8.0,False,0.55799655
j182705,27.0,35.0,5.0,40.0,6,9,delay_tolerant,6.0,4.0,0.5,2,0,0,0,1,1,8.0,False,0.57671633
j182705,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,1,0,7,4,1074,8.0,False,0.88700602
j182705,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,2,0,9,5,2095,8.0,False,0.8630591
j798640,27.0,81.0,6.0,87.0,6,21,delay_tolerant,30.0,15.0,0.5,2,3,0,3,8,3038,54.0,False,0.08829673
j686866,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,0,1,9,1,191,8.0,False,0.46557738
j686866,27.0,35.0,5.0,40.0,6,9,delay_tolerant,6.0,4.0,0.5,2,1,1,6,2,1162,8.0,False,0.19085365
j367859,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,2,1,4,4,2144,8.0,False,0.08321976
j367859,27.0,35.0,5.0,40.0,6,9,delay_tolerant,6.0,4.0,0.5,2,3,1,1,0,3110,8.0,False,0.29239551
j498811,27.0,35.0,5.0,40.0,6,9,delay_tolerant,3.0,4.0,0.5,2,0,2,6,6,266,8.0,False,0.61064381
j798640,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,1,2,7,8,1278,8.0,False,0.79437032
j798640,27.0,35.0,5.0,40.0,6,9,delay_tolerant,17.0,8.5,0.5,2,2,2,8,4,2284,8.0,False,0.91247637
j350517,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,3,2,5,7,3257,8.0,False,0.42295613
j398731,27.0,35.0,5.0,40.0,6,9,delay_tolerant,17.0,8.5,0.5,2,0,3,3,2,332,8.0,False,0.42232307
j133712,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,1,3,1,6,1316,8.0,False,0.15325255
j346151,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,2,3,5,0,2350,8.0,False,0.19484128
j254534,27.0,35.0,5.0,40.0,6,9,delay_tolerant,30.0,15.0,0.5,2,3,3,2,4,3324,8.0,False,0.10249489
j101763,27.0,35.0,5.0,40.0,6,9,delay_tolerant,1.0,4.0,0.5,2,0,4,2,3,423,8.0,False,0.97590055
j686866,27.0,35.0,5.0,40.0,6,9,delay_tolerant,8.0,4.0,0.5,2,1,4,8,9,1489,8.0,False,0.12759744
j688112,27.0,140.0,14.0,154.0,6,23,delay_tolerant,14.0,7.0,0.5,2,2,4,3,5,2435,113.0,False,0.75664245
j18674,27.0,81.0,7.0,88.0,6,21,delay_tolerant,15.0,7.5,0.5,2,3,4,4,4,3444,54.0,False,0.31776429
j561466,27.0,140.0,8.0,148.0,6,23,delay_tolerant,13.0,6.5,0.5,2,0,5,0,7,507,113.0,False,0.5371478
j367859,27.0,140.0,10.0,150.0,6,23,delay_tolerant,14.0,7.0,0.5,2,1,5,1,1,1511,113.0,False,0.87271021
j101763,27.0,29.0,2.0,31.0,6,7,delay_tolerant,7.0,4.0,0.5,2,2,5,0,7,2507,2.0,False,0.93616745
j9447,27.0,140.0,10.0,150.0,6,23,delay_tolerant,12.0,6.0,0.5,2,3,5,2,9,3529,113.0,False,0.24023032
j18674,27.0,81.0,7.0,88.0,6,21,delay_tolerant,1.0,4.0,0.5,2,0,6,8,5,685,54.0,False,0.9112694
j38444,27.0,140.0,11.0,151.0,6,23,delay_tolerant,15.0,7.5,0.5,2,1,6,0,2,1602,113.0,False,0.25205243
j394789,27.0,140.0,10.0,150.0,6,23,delay_tolerant,30.0,15.0,0.5,2,2,6,3,0,2630,113.0,False,0.8047972
j394789,27.0,140.0,9.0,149.0,6,23,delay_tolerant,1.0,4.0,0.5,2,3,6,5,0,3650,113.0,False,0.01525038
j847513,27.0,140.0,11.0,151.0,6,23,delay_tolerant,1.0,4.0,0.5,2,0,7,6,6,766,113.0,False,0.53523148
j450707,27.0,140.0,11.0,151.0,6,23,delay_tolerant,17.0,8.5,0.5,2,1,7,7,1,1771,113.0,False,0.72581269
j37290,27.0,81.0,7.0,88.0,6,21,delay_tolerant,8.0,4.0,0.5,2,2,7,4,8,2748,54.0,False,0.83893897
j350517,27.0,140.0,11.0,151.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,7,5,3,3753,113.0,False,0.84112889
j9447,27.0,140.0,10.0,150.0,6,23,delay_tolerant,10.0,5.0,0.5,2,0,8,3,3,833,113.0,False,0.29886783
j394789,27.0,140.0,11.0,151.0,6,23,delay_tolerant,22.0,11.0,0.5,2,1,8,1,7,1817,113.0,False,0.85314961
j892936,27.0,140.0,10.0,150.0,6,23,delay_tolerant,6.0,4.0,0.5,2,2,8,1,4,2814,113.0,False,0.32364703
j869971,27.0,140.0,10.0,150.0,6,23,delay_tolerant,8.0,4.0,0.5,2,3,8,7,9,3879,113.0,False,0.23376737
j9447,27.0,81.0,6.0,87.0,6,21,delay_tolerant,13.0,6.5,0.5,2,0,9,5,5,955,54.0,False,0.00147327
j686866,27.0,140.0,12.0,152.0,6,23,delay_tolerant,7.0,4.0,0.5,2,1,9,4,1,1941,113.0,False,0.23571526
j254534,27.0,140.0,12.0,152.0,6,23,delay_tolerant,1.0,4.0,0.5,2,2,9,2,9,2929,113.0,False,0.11843882
j605208,27.0,27.0,1.0,28.0,6,6,delay_sensitive,1.0,4.0,0.5,3,3,9,8,2,3982,0.0,False,0.6749366
j133712,27.0,140.0,12.0,152.0,6,23,delay_tolerant,30.0,15.0,0.5,2,0,0,4,9,49,113.0,False,0.14478763
j127864,27.0,140.0,13.0,153.0,6,23,delay_tolerant,13.0,6.5,0.5,2,1,0,2,2,1022,113.0,False,0.58538352
j182705,27.0,140.0,10.0,150.0,6,23,delay_tolerant,19.0,9.5,0.5,2,2,0,0,2,2002,113.0,False,0.12646776
j868450,27.0,140.0,14.0,154.0,6,23,delay_tolerant,15.0,7.5,0.5,2,3,0,8,8,3088,113.0,False,0.70441853
j9447,27.0,140.0,13.0,153.0,6,23,delay_tolerant,8.0,4.0,0.5,2,0,1,1,5,115,113.0,False,0.2855455
j101763,27.0,140.0,13.0,153.0,6,23,delay_tolerant,6.0,4.0,0.5,2,1,1,2,0,1120,113.0,False,0.30869639
j869971,27.0,140.0,9.0,149.0,6,23,delay_tolerant,16.0,8.0,0.5,2,2,1,8,9,2189,113.0,False,0.64038532
j847513,27.0,140.0,9.0,149.0,6,23,delay_tolerant,30.0,15.0,0.5,2,3,1,5,2,3152,113.0,False,0.93894532
